,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,PC_FORMACAO_DOCENTE_INICIAL,PC_FORMACAO_DOCENTE_FINAL,PC_FORMACAO_DOCENTE_MEDIO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_5EF,NU_PRESENTES_5EF,TAXA_PARTICIPACAO_5EF,NIVEL_0_LP5,NIVEL_1_LP5,NIVEL_2_LP5,NIVEL_3_LP5,NIVEL_4_LP5,NIVEL_5_LP5,NIVEL_6_LP5,NIVEL_7_LP5,NIVEL_8_LP5,NIVEL_9_LP5,NIVEL_0_MT5,NIVEL_1_MT5,NIVEL_2_MT5,NIVEL_3_MT5,NIVEL_4_MT5,NIVEL_5_MT5,NIVEL_6_MT5,NIVEL_7_MT5,NIVEL_8_MT5,NIVEL_9_MT5,NIVEL_10_MT5,NU_MATRICULADOS_CENSO_9EF,NU_PRESENTES_9EF,TAXA_PARTICIPACAO_9EF,NIVEL_0_LP9,NIVEL_1_LP9,NIVEL_2_LP9,NIVEL_3_LP9,NIVEL_4_LP9,NIVEL_5_LP9,NIVEL_6_LP9,NIVEL_7_LP9,NIVEL_8_LP9,NIVEL_0_MT9,NIVEL_1_MT9,NIVEL_2_MT9,NIVEL_3_MT9,NIVEL_4_MT9,NIVEL_5_MT9,NIVEL_6_MT9,NIVEL_7_MT9,NIVEL_8_MT9,NIVEL_9_MT9,NU_MATRICULADOS_CENSO_EMT,NU_PRESENTES_EMT,TAXA_PARTICIPACAO_EMT,NIVEL_0_LPEMT,NIVEL_1_LPEMT,NIVEL_2_LPEMT,NIVEL_3_LPEMT,NIVEL_4_LPEMT,NIVEL_5_LPEMT,NIVEL_6_LPEMT,NIVEL_7_LPEMT,NIVEL_8_LPEMT,NIVEL_0_MTEMT,NIVEL_1_MTEMT,NIVEL_2_MTEMT,NIVEL_3_MTEMT,NIVEL_4_MTEMT,NIVEL_5_MTEMT,NIVEL_6_MTEMT,NIVEL_7_MTEMT,NIVEL_8_MTEMT,NIVEL_9_MTEMT,NIVEL_10_MTEMT,NU_MATRICULADOS_CENSO_EMI,NU_PRESENTES_EMI,TAXA_PARTICIPACAO_EMI,NIVEL_0_LPEMI,NIVEL_1_LPEMI,NIVEL_2_LPEMI,NIVEL_3_LPEMI,NIVEL_4_LPEMI,NIVEL_5_LPEMI,NIVEL_6_LPEMI,NIVEL_7_LPEMI,NIVEL_8_LPEMI,NIVEL_0_MTEMI,NIVEL_1_MTEMI,NIVEL_2_MTEMI,NIVEL_3_MTEMI,NIVEL_4_MTEMI,NIVEL_5_MTEMI,NIVEL_6_MTEMI,NIVEL_7_MTEMI,NIVEL_8_MTEMI,NIVEL_9_MTEMI,NIVEL_10_MTEMI,NU_MATRICULADOS_CENSO_EM,NU_PRESENTES_EM,TAXA_PARTICIPACAO_EM,NIVEL_0_LPEM,NIVEL_1_LPEM,NIVEL_2_LPEM,NIVEL_3_LPEM,NIVEL_4_LPEM,NIVEL_5_LPEM,NIVEL_6_LPEM,NIVEL_7_LPEM,NIVEL_8_LPEM,NIVEL_0_MTEM,NIVEL_1_MTEM,NIVEL_2_MTEM,NIVEL_3_MTEM,NIVEL_4_MTEM,NIVEL_5_MTEM,NIVEL_6_MTEM,NIVEL_7_MTEM,NIVEL_8_MTEM,NIVEL_9_MTEM,NIVEL_10_MTEM,MEDIA_5EF_LP,MEDIA_5EF_MT,MEDIA_9EF_LP,MEDIA_9EF_MT,MEDIA_EMT_LP,MEDIA_EMT_MT,MEDIA_EMI_LP,MEDIA_EMI_MT,MEDIA_EM_LP,MEDIA_EM_MT
18030,2019,2,24,2406007,2,24016934,2,1,100.0,52.8,55.1,N�vel III,19.0,20.0,1.0526315789,0.0,15.79,10.53,26.32,21.05,15.79,0.0,0.0,10.53,0.0,0.0,10.53,10.53,15.79,26.32,15.79,10.53,5.26,5.26,0.0,0.0,27.0,27.0,1.0,14.81,11.11,7.41,18.52,22.22,14.81,11.11,0.0,0.0,7.41,7.41,25.93,22.22,22.22,11.11,3.7,0.0,0.0,0.0,62.0,53.0,0.8548387097,13.03,12.45,20.06,34.84,8.19,11.42,0.0,0.0,0.0,16.84,22.26,13.03,20.65,13.03,6.58,3.81,1.61,2.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,62.0,53.0,0.8548387097,13.03,12.45,20.06,34.84,8.19,11.42,0.0,0.0,0.0,16.84,22.26,13.03,20.65,13.03,6.58,3.81,1.61,2.19,0.0,0.0,200.77,213.78,263.39,262.82,273.04,271.72,,,273.04,271.72
18031,2019,2,24,2406007,2,24017124,3,2,100.0,39.6,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,18.0,17.0,0.9444444444,0.0,17.65,29.41,17.65,17.65,11.76,5.88,0.0,0.0,5.88,11.76,41.18,23.53,17.65,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.75,247.19,,,,,,
18032,2019,2,24,2406007,2,24071676,3,1,57.1,,,N�vel III,14.0,14.0,1.0,21.43,35.71,28.57,14.29,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,42.86,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.7,160.39,,,,,,,,
18033,2019,2,24,2406106,2,24010898,3,1,93.8,,,N�vel III,41.0,36.0,0.8780487805,0.0,10.72,16.74,30.47,19.75,16.3,3.01,3.01,0.0,0.0,0.0,0.0,11.16,24.44,28.35,18.86,8.59,2.57,0.0,6.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.58,220.61,,,,,,,,
18034,2019,2,24,2406106,2,24010979,2,2,88.2,59.5,,N�vel III,16.0,17.0,1.0625,0.0,5.88,17.65,17.65,17.65,17.65,11.76,0.0,11.76,0.0,0.0,5.88,11.76,29.41,11.76,17.65,17.65,5.88,0.0,0.0,0.0,17.0,16.0,0.9411764706,18.75,6.25,12.5,25.0,18.75,6.25,12.5,0.0,0.0,6.25,6.25,25.0,25.0,25.0,12.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.99,210.28,260.98,260.83,,,,,,
18035,2019,2,24,2406106,2,24011002,2,2,100.0,66.7,,N�vel III,13.0,12.0,0.9230769231,0.0,8.33,8.33,33.33,33.33,0.0,8.33,8.33,0.0,0.0,0.0,8.33,8.33,41.67,16.67,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.12,200.4,,,,,,,,
18036,2019,2,24,2406106,2,24011363,3,1,92.5,58.3,,N�vel III,30.0,26.0,0.8666666667,11.54,30.77,26.92,11.54,19.23,0.0,0.0,0.0,0.0,0.0,3.85,30.77,34.62,23.08,3.85,3.85,0.0,0.0,0.0,0.0,0.0,20.0,19.0,0.95,10.53,5.26,26.32,21.05,31.58,5.26,0.0,0.0,0.0,10.53,26.32,15.79,31.58,0.0,10.53,5.26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.77,163.96,256.18,245.6,,,,,,
18037,2019,2,24,2406106,2,24011398,3,1,,72.5,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,103.0,89.0,0.8640776699,6.76,12.32,22.35,25.88,15.82,11.25,4.51,1.11,0.0,10.13,8.95,21.31,16.83,27.02,10.1,5.65,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.57,260.95,,,,,,
18038,2019,2,24,2406106,2,24011460,3,1,80.9,,,N�vel IV,93.0,83.0,0.8924731183,3.77,12.15,19.55,27.72,13.05,8.28,8.49,4.56,2.42,0.0,0.0,6.19,11.15,26.39,19.15,21.73,8.4,4.65,2.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,210.76,,,,,,,,
18039,2019,2,24,2406155,2,24050130,3,2,100.0,0.0,,,13.0,11.0,0.8461538462,9.09,27.27,9.09,9.09,27.27,9.09,9.09,0.0,0.0,0.0,0.0,0.0,27.27,45.45,9.09,0.0,9.09,9.09,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.63,199.58,,,,,,,,
18040,2019,2,24,2406155,2,24050261,3,1,100.0,35.2,,N�vel III,13.0,15.0,1.1538461538,26.67,13.33,20.0,6.67,13.33,13.33,6.67,0.0,0.0,0.0,0.0,20.0,20.0,33.33,6.67,13.33,6.67,0.0,0.0,0.0,0.0,21.0,21.0,1.0,38.1,9.52,33.33,9.52,9.52,0.0,0.0,0.0,0.0,23.81,28.57,19.05,14.29,14.29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.42,188.23,219.88,225.98,,,,,,
18041,2019,2,24,2406155,2,24050288,3,1,100.0,55.6,,N�vel III,21.0,19.0,0.9047619048,15.79,21.05,15.79,26.32,15.79,5.26,0.0,0.0,0.0,0.0,0.0,10.53,42.11,26.32,15.79,5.26,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.89,178.34,,,,,,,,
18042,2019,2,24,2406205,2,24045802,2,1,,,93.8,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,41.0,1.025,34.15,26.83,24.39,7.32,2.44,4.88,0.0,0.0,0.0,36.59,19.51,21.95,14.63,7.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,41.0,1.025,34.15,26.83,24.39,7.32,2.44,4.88,0.0,0.0,0.0,36.59,19.51,21.95,14.63,7.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,238.22,236.76,,,238.22,236.76
18043,2019,2,24,2406205,2,24045896,3,2,65.0,0.0,,N�vel III,23.0,22.0,0.9565217391,50.0,18.18,9.09,4.55,13.64,4.55,0.0,0.0,0.0,0.0,27.27,18.18,18.18,22.73,4.55,4.55,4.55,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.9,158.55,,,,,,,,
18044,2019,2,24,2406205,2,24063207,3,1,78.1,25.6,,N�vel III,52.0,44.0,0.8461538462,29.62,25.06,16.03,8.97,13.59,4.49,2.24,0.0,0.0,0.0,6.79,25.13,34.23,15.77,13.59,4.49,0.0,0.0,0.0,0.0,0.0,26.0,15.0,0.5769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.47,168.68,,,,,,,,
18045,2019,2,24,2406304,2,24045926,2,1,,100.0,97.9,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,1.0,11.76,17.65,23.53,17.65,14.71,8.82,5.88,0.0,0.0,8.82,17.65,14.71,35.29,2.94,5.88,14.71,0.0,0.0,0.0,48.0,43.0,0.8958333333,25.45,16.26,23.19,20.93,9.49,2.41,2.26,0.0,0.0,16.26,9.49,23.04,30.43,11.44,7.08,2.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,43.0,0.8958333333,25.45,16.26,23.19,20.93,9.49,2.41,2.26,0.0,0.0,16.26,9.49,23.04,30.43,11.44,7.08,2.26,0.0,0.0,0.0,0.0,,,252.5,256.26,254.02,270.35,,,254.02,270.35
18046,2019,2,24,2406304,2,24046000,3,2,69.2,29.6,,N�vel III,38.0,35.0,0.9210526316,32.35,29.41,5.88,11.76,2.94,2.94,8.82,2.94,2.94,0.0,11.76,17.65,23.53,26.47,5.88,5.88,5.88,2.94,0.0,0.0,0.0,33.0,27.0,0.8181818182,18.52,25.93,37.04,7.41,11.11,0.0,0.0,0.0,0.0,11.11,25.93,25.93,18.52,11.11,7.41,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.89,176.5,229.72,237.76,,,,,,
18047,2019,2,24,2406304,2,24070068,3,1,41.3,24.3,,N�vel III,42.0,42.0,1.0,11.22,21.2,18.59,14.29,16.89,5.22,5.22,7.37,0.0,0.0,2.15,11.22,25.06,17.35,17.8,13.83,10.43,0.0,2.15,0.0,0.0,19.0,17.0,0.8947368421,11.76,47.06,23.53,0.0,11.76,5.88,0.0,0.0,0.0,17.65,29.41,11.76,23.53,17.65,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.45,194.44,230.05,231.92,,,,,,
18048,2019,2,24,2406403,2,24040843,2,1,77.4,38.9,38.5,N�vel III,27.0,27.0,1.0,0.0,19.34,19.34,26.34,8.23,7.41,15.64,0.0,3.7,0.0,0.0,11.11,7.82,19.75,30.86,4.12,18.93,3.7,3.7,0.0,0.0,12.0,11.0,0.9166666667,0.0,18.18,27.27,27.27,9.09,9.09,9.09,0.0,0.0,0.0,18.18,0.0,27.27,36.36,18.18,0.0,0.0,0.0,0.0,12.0,12.0,1.0,41.67,8.33,25.0,16.67,0.0,8.33,0.0,0.0,0.0,16.67,25.0,41.67,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,1.0,41.67,8.33,25.0,16.67,0.0,8.33,0.0,0.0,0.0,16.67,25.0,41.67,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,196.2,211.05,260.95,271.58,245.55,251.14,,,245.55,251.14
18049,2019,2,24,2406403,2,24040860,3,2,66.7,18.2,,N�vel II,16.0,15.0,0.9375,33.33,40.0,20.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,13.33,33.33,26.67,20.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.26,153.61,,,,,,,,
18050,2019,2,24,2406403,2,24040932,3,1,100.0,31.4,,N�vel III,28.0,22.0,0.7857142857,,,,,,,,,,,,,,,,,,,,,,19.0,16.0,0.8421052632,31.25,18.75,25.0,18.75,6.25,0.0,0.0,0.0,0.0,25.0,18.75,25.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.44,228.13,,,,,,
